"idIngredient","idRecipe","libelle"
"327","387","500 g de crevettes cuites"
"327","522","200 g de crevettes séchées"
"327","578","500 g de crevettes crues si possible avec têtes"
"327","625","100 g de crevettes"
"327","785","400 g de crevettes (ou 12 gambas)"
"327","809","400 g de crevettes"
"327","894","50 g de crevettes décortiquées"
"327","919","100 g de crevettes décortiquées"
"328","230","10 cl d'huile de tournesol"
"328","354","3 c.à.s d'huile de tournesol"
"328","647","3 c.à.s d'huile de tournesol"
"328","768","1 c.à.s d'huile de tournesol"
"328","979","4 c.à.s d'huile de tournesol ou arrachide"
"329","231","100 g de fruit confit en morceaux"
"329","876","100 g de fruit confit"
"330","231","2 c.à.s de cointreau"
"330","369","15 cl de cointreau"
"331","233","1 morceau de comté"
"331","240","400 g de comté"
"331","346","150 g de comté"
"331","435","50 g de comté râpé"
"331","494","comté"
"331","549","200 g de comté râpé"
"331","675","200 g de comté râpé"
"331","856","100 g de comté râpé"
"331","971","120 g de comté râpé"
"332","233","1 kg de blette"
"332","825","10 blette"
"333","234","1.5 kg de moules"
"333","328","800 g de moules par personne"
"333","342","1 l de moules"
"333","495","2 l de moules"
"333","829","2 kg de moules"
"333","982","1 moules à manqué de 28 cm bien beurré"
"333","987","1 l de moules d'Espagne pleine mer"
"334","234","beurre demi-sel"
"334","245","125 g de beurre demi-sel fondu"
"334","438","250 g de beurre demi-sel"
"334","749","100 g de beurre demi-sel"
"334","760","100 g de beurre demi-sel"
"334","954","12.5 g de beurre demi-sel"
"335","238","1 kg d'abricot"
"335","374","4 abricots secs"
"335","417","125 g d'abricot demi-secs"
"335","457","abricot ..."
"335","545","500 g d'abricot frais"
"335","733","750 g d'abricot"
"335","976","6 abricots secs"
"336","240","500 g de beaufort"
"337","240","300 g de tomme de Savoie"
"338","240","1 petit verre de kirsch"
"338","263","kirsch"
"338","630","1 c.à.s de kirsch (facultatif)"
"338","835","3 c.à.s de kirsch (facultatif)"
"338","860","1.5 cl de kirsch"
"339","240","1 pain de campagne"
"340","241","1 chou-fleur"
"340","324","1 chou-fleur"
"340","461","1 chou-fleur"
"340","591","1 chou-fleur"
"340","677","1 kg de chou-fleur surgelé"
"340","766","1 chou-fleur"
"341","242","2 c.à.s de Confiture de framboise"
"342","244","75 g de farine à gâteaux"
"343","245","2 c.à.s de nutella ou autre pâte à tartiner"
"343","468","4 c.à.s de nutella (ou plus, pour les gourmands)"
"343","772","200 g de nutella"
"343","871","12 c.à.c de nutella"
"344","246","2.5 c.à.c de levure de boulanger"
"344","493","1⁄2 cube de levure de boulanger"
"344","507","10 g de levure de boulanger"
"344","747","20 g de levure de boulanger"
"344","833","15 g de levure de boulanger"
"345","248","55 g de farine de maïs fine (pas de Maïzena!!)"
"345","460","2 c.à.s de farine de maïs"
"345","550","1 c.à.c de farine de maïs"
"346","249","2 citrons confits"
"346","914","1 citron confit au sel"
"347","250","1 boursin"
"348","533","1 pot de gelée ou confiture"
"349","252","pâte d'amande rose"
"350","252","copeaux de chocolat blanc"
"351","252","250 g de coulis de framboise"
"351","797","coulis de framboise"
"351","959","70 g de coulis de framboise"
"352","252","250 g de coulis de fruits de la passion et mangue"
"353","254","24 gambas"
"353","674","30 gambas grises"
"354","255","1 kg de sauté de porc"
"354","840","1 kg de sauté de porc"
"354","857","500 g de sauté de porc"
"355","258","1⁄2 bûchette de chèvre"
"355","274","100 g de chèvre en bûche"
"355","302","1 rouleau de chèvre"
"355","743","1 chèvre bûche"
"355","775","150 g de chèvre"
"355","792","1⁄2 chèvre type ste Maure"
"355","911","1⁄2 bûchette de chèvre"
"356","259","1 bocal de tomates confites à l’huile"
"356","774","150 g de tomates confites à l’huile"
"357","259","1⁄2 bouteille de cidre doux"
"357","283","1 bouteille de cidre brut"
"357","729","cidre brut"
"357","769","50 cl de cidre bouché brut"
"357","774","75 cl de cidre brut"
"357","815","1 bouteille de cidre brut"
"358","260","1 c.à.s de marsala à l'amande ou autre alcool"
"358","276","2 c.à.s de marsala"
"359","266","600 g de porc ou_et boeuf ou au choix)"
"359","294","1 kg de porc désossé (échine, filet...)"
"359","522","500 g de porc pris dans l'épaule ou l'échine"
"359","599","600 g de porc"
"359","754","1 kg de porc en morceaux (échine)"
"359","758","1 porc (facultatif)"
"359","933","1 porc"
"360","268","2 steaks hachés"
"360","890","2 steaks hachés"
"361","268","1 gros pot de sauce provençale toute prête (600 g)"
"362","270","200 g de sablés ou spéculoos"
"363","271","piment de Cayenne moulu"
"363","426","1 c.à.c de piment de Cayenne"
"363","529","1 pincée de piment de Cayenne"
"363","696","1⁄2 c.à.c de piment de Cayenne"
"363","901","1 c.à.s de piment de Cayenne ou 1 piment vert"
"363","914","1 pointe de piment de Cayenne"
"364","272","6 macarons framboise"
"365","273","1 c.à.c de sumac"
"366","282","oignon blanc"
"366","314","12 oignons blancs"
"366","475","1 oignon blanc"
"366","592","1 oignon blanc"
"366","680","2 oignons blancs"
"366","718","2 oignons blancs"
"366","765","1 oignon blanc"
"366","780","2 bottes d'oignon blanc avec les tiges"
"366","836","8 oignons blancs"
"366","989","3 oignons blancs"
"367","283","600 g d'échine de porc"
"367","571","1.5 kg d'échine de porc désossée coupée en cubes"
"367","758","1 kg d'échine de porc"
"368","283","fond de volaille"
"368","374","2 c.à.s de fond de volaille en poudre"
"369","285","1 kg de prune"
"370","287","200 g de riz rond"
"370","295","1 tasse de riz rond"
"370","421","250 g de riz rond"
"370","426","350 g de riz rond"
"371","289","épices pour tajine"
"372","292","10 g de mayonnaise"
"372","296","1 pot de mayonnaise"
"372","609","1 pot de mayonnaise"
"372","685","1 petit pot de mayonnaise"
"372","839","4 c.à.s de mayonnaise (allégée)"
"372","942","100 g de mayonnaise"
"373","292","4 kiwis"
"373","632","2 kiwis"
"374","293","2 kg de lotte"
"374","668","1 kg de lotte"
"375","293","1 cuillère de pâte de curry jaune"
"375","331","1 c.à.c de pâte de curry"
"376","294","muscade rapée"
"377","295","6 tasses de lait entier"
"377","306","1 l de lait entier"
"377","629","20 cl de lait entier"
"378","296","vinaigre"
"378","391","4 c.à.c de vinaigre"
"378","402","1⁄2 c.à.s de vinaigre"
"378","405","vinaigre (2 cuillères)"
"378","467","1 c.à.s de vinaigre"
"378","660","15 cl de vinaigre"
"378","685","1 c.à.s de vinaigre"
"378","686","1 filet de vinaigre"
"378","839","1 c.à.s de vinaigre (de vin ou de cidre)"
"378","863","4 cl de vinaigre"
"378","901","1 c.à.s de vinaigre"
"378","948","2 cuillères de vinaigre"
"378","955","3 c.à.s de vinaigre de miel ou de cognac"
"378","972","1⁄2 bol de vinaigre"
"379","296","8 cornichons"
"379","368","10 cornichons coupés en rondelles"
"379","608","5 cornichons"
"379","988","10 cornichons"
"380","300","1 verre de liqueur de rhum"
"380","329","1 verre de liqueur de Cognac (ou d'Armagnac)"
"380","612","1⁄2 verre de liqueur de calvados"
"380","700","1 c.à.c de liqueur de fruits rouges"
"380","717","1 verre de liqueur de rhum ou whisky"
"381","838","4 plaques de raviole"
"381","993","4 plaques de raviole de romans"
"382","303","2 saucisses de morteau"
"383","304","graisse d'oie (ou de canard)"
"383","705","graisse d'oie (ou une autre matière grasse)"
"384","703","250 g de champignon de Paris"
"384","754","300 g de champignon de Paris ou 1 boîte"
"384","831","1 champignon de Paris"
"385","314","4 râbles de lapin fermier"
"386","314","250 g de girolles"
"387","315","caramel liquide"
"387","412","1 c.à.s de caramel liquide"
"387","563","caramel à votre goût"
"387","594","caramel"
"387","599","1 caramel liquide"
"387","810","10 cl de caramel"
"388","316","huile de friture"
"388","646","huile de friture"
"388","682","huile de friture"
"389","316","5 feuilles de brick"
"389","432","12 feuilles de brick"
"389","434","6 feuilles de brick"
"389","695","4 feuilles de brick"
"389","867","10 feuilles de brick"
"390","317","1 botte de cresson"
"391","318","10 tranches de gouda"
"392","318","10 tranches de bacon anglais fumé"
"392","498","8 tranches de bacon"
"392","831","1 tranche de bacon"
"392","899","4 tranches de bacon"
"393","319","1 bocal de tomate séchée"
"393","536","20 tomates séchées (conservées dans l'huile)"
"393","648","8 tomates séchées (ou 16 petites)"
"393","750","1 pot de tomate séchée à l'huile"
"393","819","tomate séchée"
"393","895","12 tomates séchées"
"394","319","pesto"
"395","319","4 tranches de jambon cru italien"
"395","340","4 tranches de jambon cru"
"397","322","200 g de coquillettes"
"398","325","300 g de brocoli"
"398","353","1 kg de brocoli"
"398","636","brocoli (environ 500 g)"
"398","638","400 g de brocoli en fleurettes"
"398","886","2 brocolis"
"398","971","1 brocoli"
"399","327","250 g de tagliatelles fraîches"
"399","593","500 g de tagliatelles fraîches (de préférence)"
"400","329","2 c.à.c de poivre vert égoutté"
"400","622","1 c.à.s de poivre vert frais"
"401","329","2 Magrets de Canard (300 ou 350 g chacun)"
"401","454","2 Magrets de Canard"
"401","503","2 Magrets de Canard gras"
"401","605","1 Magret de Canard (minimum 350 g)"
"401","734","1 Magret de Canard"
"401","760","2 Magrets de Canard (400 g pièce)"
"401","955","4 Magrets de Canard"
"401","966","3 Magrets de Canard"
"402","332","15 cl de vin de Savoie (Apremont ou Roussette)"
"403","332","1 oignon rouge"
"403","517","3 oignons rouges"
"403","701","1 oignon rouge"
"404","337","500 g de morue salée (sous vide)"
"405","340","1 melon moyen"
"405","678","1 melon"
"406","340","1 coeur de salade (feuille de chêne)"
"406","609","  de salade"
"406","689","salade"
"406","714","salade"
"407","340","200 g de feta"
"407","343","200 g de feta (sans huile)"
"407","354","  de feta"
"407","427","200 g de feta"
"407","484","1 bloc de feta (200g environ)"
"407","834","175 g de feta coupée en dés"
"407","895","200 g de feta"
"407","952","1 feta"
"408","342","500 g de calamar"
"409","345","1 chapon de 4 kg du Gers, à la graisse très jaune."
"410","345","1 bocal de morilles ou morilles séchées"
"411","345","1 paquet de marrons pré-cuits sous vide"
"411","754","1 grosse boîte de marrons"
"411","803","250 g de marrons au naturel"
"411","864","300 g de marrons au naturel"
"411","995","marrons"
"412","354","1 huile de noisette"
"413","354","120 g de lentilles"
"414","356","500 g d'ananas en tranches, en boîte"
"414","381","1 boîte d'ananas au sirop (ou un ananas frais)"
"414","516","1 boîte d'ananas au sirop léger"
"414","979","1 boîte d'ananas en tranches au sirop"
"415","361","1 c.à.c de sauce tomate (pour la couleur)"
"415","368","1 boîte de sauce tomate de 200 g"
"415","565","1 boîte de sauce tomate nature"
"415","782","1 petite boîte de sauce tomate"
"415","840","1 boîte de sauce tomate cuisinée"
"416","361","500 g de spaghetti ou tagliatelles"
"417","367","250 g de champignon frais"
"418","367","10 baies roses"
"418","523","10 baies roses"
"419","368","1.5 kg de langue de bœuf"
"420","368","1 os à moelle"
"420","616","1 os à moelle"
"421","369","1 bouteille de champagne"
"422","371","25 g de chocolat en poudre (poulain)"
"422","737","125 g de chocolat en poudre sucré"
"422","772","2 c.à.s de chocolat en poudre (amer de préférence)"
"423","372","100 g de chocolat au lait"
"423","482","1 tablette de chocolat au lait (100 g)"
"423","861","100 g de chocolat au lait aux noix de pécan"
"424","374","10 cardamome verte"
"424","463","5 cardamome verte"
"424","518","7 grains de cardamome"
"425","374","1 pintade"
"425","735","4 pintades"
"426","374","4 dattes"
"427","374","100 g de semoule à couscous moyenne"
"427","693","100 g de semoule"
"427","778","2 c.à.s de semoule de couscous"
"428","374","3 anis étoilé s"
"429","375","6 c.à.c de pâte à tartiner"
"429","579","1 pot de pâte à tartiner"
"430","377","500 g d'épinards en branches surgelés"
"430","455","400 g d'épinards hachés surgelés"
"430","658","1 paquet d'épinards surgelés (500 g)"
"430","724","200 g d'épinards hachés surgelés"
"430","874","1 kg d'épinards surgelés"
"430","888","300 g d'épinards surgelés (ou en boîte)"
"430","903","500 g d'épinards en branches surgelés"
"431","379","1⁄2 paquet de poudre à lever"
"432","381","vermicelles au chocolat"
"432","522","50 g de vermicelles"
"432","690","1 pot de vermicelles au chocolat"
"433","383","aromate"
"434","384","2 pincées de fleur de sel de Guérande"
"434","462","fleur de sel"
"434","560","fleur de sel"
"434","626","fleur de sel de Guérande"
"434","627","fleur de sel"
"434","760","fleur de sel"
"435","385","450 g de fruits (frais ou surgelés!)"
"436","385","sirop de fruits"
"437","389","1⁄2 cube de Volaille"
"438","392","200 g de coquille saint-jacques"
"439","395","80 g de coppa tranchée finement"
"440","401","1 kub or"
"440","799","1.5 kub or pour 1 litre d'eau"
"441","402","3 champignons noirs"
"441","522","50 g de champignon noir"
"442","402","100 g de germes de soja"
"442","475","1 poignée de germes de soja"
"442","522","200 g de germes de soja"
"443","402","125 g de nouilles chinoises"
"443","422","1 paquet de nouilles chinoises"
"444","405","1 sachet de croûtons à l'ail"
"444","873","croûtons (facultatifs)"
"445","405","1 concombre"
"445","519","1⁄2 concombre"
"445","667","1 concombre"
"445","968","1 concombre"
"446","406","2 côtes de porc"
"446","494","4 côtes de porc dans l'échine"
"446","506","4 côtes de porc"
"446","934","4 côtes de porc"
"447","407","Fines herbes"
"447","773","3 c.à.s de Fines herbes"
"448","408","2 c.à.s d'eau de fleur d'oranger"
"449","411","150 ml de lait écrémé"
"449","594","400 ml de lait écrémé"
"449","719","25 cl de lait écrémé"
"450","412","400 ml de lait concentré sucré (1 boîte)"
"450","448","1 boîte de lait concentré sucré de 400 g"
"450","594","400 g de lait concentré sucré"
"450","943","400 g de lait concentré sucré"
"451","415","1 rôti de boeuf avec son lard entre 800 g et 1 kg"
"452","415","1 c.à.s d'huile de noix (facultatif)"
"452","608","4 c.à.s d'huile de noix"
"453","418","1 bar de ligne de 600 g environ, vidé et écaillé"
"454","420","75 g de double concentré de tomates"
"457","427","6 tomates séchées à l'huile d'olive"
"459","432","12 chèvre frais"
"459","701","300 g de chèvre frais"
"459","751","2 chèvre frais"
"459","953","200 g de chèvre frais"
"460","432","50 g de tapenade verte"
"461","433","1 fond de verre d'eau, sel"
"461","643","1 fond de pâte brisée"
"461","697","1 fond de pâte feuilletée"
"463","444","200 g de lentilles corail"
"463","539","250 g de lentilles corail"
"463","561","200 g de lentilles corail ou jaunes"
"463","808","250 g de lentilles corail"
"464","444","Riz, céréales au choix"
"465","446","2 cl de whisky"
"466","446","400 g de noix de saint-jacques"
"466","624","10 noix de saint-jacques"
"466","768","700 g de noix de saint-jacques"
"469","453","1 coq d'environ 3 kg coupé en morceaux"
"470","454","30 ml de Confiture d'orange"
"471","457","groseilles"
"471","483","500 g de groseilles fraîches"
"472","458","1 botte de radis"
"472","884","2 bottes de radis (pour leurs fanes)"
"473","462","2 c.à.s de Ras el Hanout"
"473","710","2 c.à.c de Ras el Hanout"
"473","819","Ras el Hanout"
"474","462","6 morceaux de collier d'agneau"
"475","462","1 kg de semoule moyenne"
"475","968","200 g de semoule moyenne"
"476","577","garam masala en poudre"
